page,box_number,stock_number,year,make,model,color,vin,price,vehicle_cost,trade_diff,buy_fee,lot_fee,added_costs,revenue,profit,total_cost,down_payment,net_financing,sale_date,dealer,commission
12,1,12-225-24,,,,,,10850.0,6380.0,,,,2504.0,10850.0,1767.0,9083.0,10850.0,,1/15/25,,0.0
12,2,12-123-24,,,,,,12100.0,8420.0,,,,3899.0,12100.0,-418.0,12518.0,12100.0,,1/15/25,,0.0
12,3,12-159-24,,,,,,12890.0,9320.0,,,,1591.0,12890.0,1780.0,11110.0,12890.0,,1/15/25,,0.0
12,4,12-210-24,,,,,,11990.0,8500.0,,,,1560.0,11990.0,1731.0,10259.0,11990.0,,1/15/25,,0.0
12,5,09-004-24,,,,,,80000.0,86000.0,,,,4058.0,80499.0,-9758.0,90257.0,48816.93,,1/15/25,JIM ABUNASRAH,0.0
12,6,12-151-24,,,,,,14865.0,11903.0,,,,2678.0,14865.0,85.0,14780.0,14865.0,,1/16/25,DEALERS AUTO AUCTION,0.0
13,1,12-148-24,2020,Nissan,SENTRA,Gray,3N1AB8CV7LY301575,10365.0,7985.0,0.0,0.0,199.0,1826.0,10365.0,355.0,10010.0,10365.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
13,2,12-067-24,2015,Nissan,PATHFINDER,Gray,5N1AR2MN4FC705995,8165.0,5168.0,0.0,0.0,199.0,4579.0,8165.0,-1781.0,9946.0,8165.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
13,3,01-031-25,2018,Nissan,ARMADA,White,JN8AY2NE439730878,16865.0,14057.0,0.0,0.0,199.0,1167.0,16865.0,1442.0,15423.0,16865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
13,4,10-204-24,2019,Nissan,ARMADA,Black,JN8AY2NE7K9758658,20465.0,18024.0,0.0,0.0,199.0,3055.0,20465.0,-813.0,21278.0,20465.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
13,5,12-185-24,2018,Lexus,IS,Gray,JTHC81D20J5027368,17865.0,15250.0,0.0,0.0,199.0,2166.0,17865.0,250.0,17615.0,17865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
13,6,01-056-25,2016,Jeep,WRANGLER UNLIMI,Black,1C4BJWEG9GL168100,17865.0,15270.0,0.0,0.0,199.0,998.0,17865.0,1398.0,16467.0,17865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
14,1,01-060-25,2021,Jeep,WRANGLER UNLIMI,Black,1C4H1XEG4MW608959,21865.0,20945.0,0.0,0.0,199.0,705.0,21865.0,16.0,21849.0,21865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
14,2,11-185-24,2011,Toyota,FJ CRUISER,White,JTEBU4BF5BK107389,17065.0,15955.0,0.0,0.0,199.0,2268.0,17065.0,-1357.0,18422.0,17065.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
14,3,12-049-24,2021,Chevrolet,COLORADO,White,1GCHSCEA5SM125160,13800.0,12340.0,0.0,0.0,199.0,2161.0,13800.0,-900.0,14700.0,13800.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
14,4,09-236-24,2018,RAM,1500,White,1C6RR6FG5JS290785,11665.0,8440.0,0.0,0.0,199.0,2824.0,11665.0,202.0,11463.0,11665.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
14,5,12-029-24,2017,Toyota,TACOMA,White,,15565.0,11135.0,0.0,0.0,199.0,2453.0,15565.0,1778.0,13787.0,15565.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
14,6,01-053-25,2017,Chevrolet,COLORADO,Green,1GCGTDEN7H1328717,17465.0,15435.0,0.0,0.0,199.0,949.0,17465.0,882.0,16583.0,17465.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
15,1,11-159-24,2021,RAM,1500,Blue,1C6RREJT3MN532877,28800.0,25670.0,0.0,0.0,199.0,3182.0,28800.0,-251.0,29051.0,28800.0,0.0,1/16/25,MANHEIM NASHVILLE,0.0
15,2,12-007-24,2017,Ford,EDGE,Black,2EMPK3G97HBC28453,6565.0,3023.0,0.0,0.0,199.0,1655.0,6565.0,1688.0,4877.0,6565.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
15,3,01-030-25,2017,Chevrolet,SILVERADO 1500,W,3GCUKTEJ1HG280145,29115.0,21544.0,0.0,0.0,199.0,1716.0,29115.0,5656.0,23459.0,29115.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
15,4,10-064-24,2019,Chevrolet,SILVERADO 1500,B,1GCUYGED3KZ167093,24365.0,20249.0,0.0,0.0,199.0,5625.0,24365.0,-1708.0,26073.0,24365.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
15,5,10-277-24,2019,Ford,EXPEDITION,Black,1EMJU1JT3KEA52411,16765.0,12403.0,0.0,0.0,199.0,5053.0,16765.0,-890.0,17655.0,16765.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
15,6,12-102-24,2020,Ford,ESCAPE,Blue,1EMCU0F62LUA54471,9165.0,8690.0,0.0,0.0,199.0,1774.0,9165.0,-1498.0,10663.0,9165.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
16,1,12-251-24,2018,Ford,F150,Black,1FTEW1RG0JFD09805,29865.0,26000.0,0.0,0.0,199.0,2348.0,29865.0,1318.0,28547.0,29865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
16,2,12-161-24,2021,Ford,F150,White,1FTEW1E88MKD61175,23465.0,20655.0,0.0,0.0,199.0,1351.0,23465.0,1260.0,22205.0,23465.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
16,3,01-017-25,2016,Ford,EXPLORER,Blue,1EM5K8DH4GGC53172,9865.0,6232.0,0.0,0.0,199.0,1406.0,9865.0,2028.0,7837.0,9865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
16,4,01-075-25,2016,Ford,EXPLORER,White,1EM5K8HT2GGB31182,16115.0,12675.0,0.0,0.0,199.0,647.0,16115.0,2594.0,13521.0,16115.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
16,5,12-108-24,2021,GMC,SIERRA,Green,1GTU9FET8MZ169293,39865.0,37350.0,0.0,0.0,199.0,2564.0,39865.0,-248.0,40113.0,39865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
16,6,12-128-24,2018,GMC,YUKON,Silver,1GKS2BKC7JR267563,24465.0,17525.0,0.0,0.0,199.0,5095.0,24465.0,1646.0,22819.0,24465.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
17,1,12-127-24,2019,GMC,SIERRA,Silver,3GTU9DED9KG212937,31115.0,27175.0,0.0,0.0,199.0,3971.0,31115.0,-230.0,31345.0,31115.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
17,2,01-072-25,2019,GMC,SIERRA,Gray,,23865.0,21710.0,0.0,0.0,199.0,487.0,23865.0,1469.0,22396.0,23865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
17,3,01-029-25,2019,Jeep,GRAND CHEROKEE,Gray,1C4RJFBG8KC642890,13865.0,13440.0,0.0,0.0,199.0,360.0,13865.0,-134.0,13999.0,13865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
17,4,01-133-25,2017,Honda,ACCORD,Silver,1HGCR2F31HA280146,12865.0,13500.0,0.0,0.0,0.0,33.0,12865.0,-668.0,13533.0,12865.0,0.0,1/16/25,DEALERS AUTO AUCTION,0.0
17,5,01-087-25,2018,Jeep,WRANGLER UNLIMI,Red,1C4H1XFG8JW262389,24000.0,17999.0,0.0,0.0,199.0,1958.0,24000.0,3844.0,20156.0,24000.0,0.0,1/17/25,,0.0
17,6,01-088-25,2019,GMC,SIERRA,White,,28300.0,25520.0,0.0,0.0,199.0,1328.0,28300.0,1253.0,27047.0,28300.0,0.0,1/17/25,MANHEIM NASHVILLE,0.0
18,1,12-220-24,2023,Toyota,CAMRY,Black,,17375.0,14450.0,0.0,0.0,199.0,2627.0,17375.0,99.0,17276.0,17375.0,0.0,1/17/25,MANHEIM NASHVILLE,0.0
18,2,12-224-24,2021,Chevrolet,COLORADO,Black,1GCHSCEA9M1235397,14500.0,11126.74,0.0,0.0,199.0,2108.0,14500.0,1066.26,13433.74,14500.0,0.0,1/17/25,,0.0
18,3,01-007-25,2022,Chevrolet,COLORADO,Black,1GCHSCEA3N1267862,19000.0,16625.0,0.0,0.0,199.0,1644.0,19000.0,532.0,18468.0,19000.0,0.0,1/17/25,,0.0
18,4,01-070-25,2020,Nissan,KICKS,Gray,3N1CPSDV0LL501721,12500.0,11410.0,0.0,0.0,199.0,673.0,12500.0,218.0,12282.0,12500.0,0.0,1/17/25,,0.0
18,5,10-232-24,2020,Subaru,OUTBACK,Red,4S4BTALC5L3197337,18000.0,15720.0,0.0,0.0,199.0,4257.0,18000.0,-2176.0,20176.0,18000.0,0.0,1/17/25,,0.0
18,6,12-235-24,2020,Dodge,CHARGER,Gray,2C3CDXGJSLH228346,32000.0,31475.0,0.0,0.0,199.0,481.0,32000.0,-155.0,32155.0,32000.0,0.0,1/17/25,,0.0
19,1,09-182-24,2022,Jeep,WAGONEER,White,1C4SJUBT6NS168063,38725.0,23350.0,0.0,0.0,199.0,8091.0,38725.0,7085.0,31640.0,38725.0,0.0,1/17/25,MANHEIM NASHVILLE,0.0
19,2,01-135-25,2023,BMW,X3,Black,5UX53DP06P9S73412,29700.0,27209.0,0.0,0.0,199.0,1306.0,29700.0,986.0,28714.0,29700.0,0.0,1/20/25,,0.0
19,3,12-246-24,2023,Nissan,ALTIMA,Black,1N4BL4DV9PN338349,16800.0,13303.0,0.0,0.0,199.0,2209.0,16800.0,1089.0,15711.0,16800.0,0.0,1/20/25,,0.0
19,4,01-061-25,2022,Ford,ESCAPE,White,1EMCU0G67NUA44164,16375.0,14835.0,0.0,0.0,199.0,804.0,16375.0,537.0,15838.0,16375.0,0.0,1/21/25,MANHEIM NASHVILLE,0.0
19,5,01-122-25,2022,Dodge,CHARGER,Gray,2C3CDXBG6NH197123,17375.0,16215.0,0.0,0.0,199.0,599.0,17375.0,362.0,17013.0,17375.0,0.0,1/22/25,MANHEIM NASHVILLE,0.0
19,6,01-078-25,2020,Ford,EDGE,Gray,2EMPK4G96LBA73571,10900.0,9155.0,0.0,0.0,199.0,761.0,10900.0,785.0,10115.0,10900.0,0.0,1/22/25,,0.0
20,1,01-055-25,2017,Ford,ESCAPE,Red,1EMCU9J94HUD15628,7950.0,4840.0,0.0,0.0,199.0,1090.0,7950.0,1821.0,6129.0,7950.0,0.0,1/22/25,,0.0
20,2,01-139-25,2020,Chevrolet,TRAVERSE,White,1GNEVMKW1LJ148891,13400.0,10770.0,0.0,0.0,199.0,2097.0,13400.0,334.0,13066.0,13400.0,0.0,1/22/25,,0.0
20,3,01-159-25,2018,Chevrolet,TRAVERSE,White,1GNEVKKW6JJ109599,10790.0,9375.0,0.0,0.0,199.0,655.0,10790.0,561.0,10229.0,10790.0,0.0,1/22/25,,0.0
20,4,11-194-24,2019,Nissan,ROGUE SPORT,Black,JN1BJ1CR5KW342133,10900.0,9515.0,0.0,0.0,199.0,1680.0,10900.0,-494.0,11394.0,10900.0,0.0,1/22/25,,0.0
20,5,01-032-25,2019,Honda,CIVIC,Blue,19XFC1F36KE007442,14690.0,13231.0,0.0,0.0,199.0,976.0,14690.0,284.0,14406.0,14690.0,0.0,1/22/25,,0.0
20,6,11-201-24,2019,Nissan,MURANO,Gray,5N1AZ2MJ7KN133090,11740.0,9515.0,0.0,0.0,199.0,2535.0,11740.0,-509.0,12249.0,11740.0,0.0,1/22/25,,0.0
21,1,08-117-24,2014,Buick,ENCLAVE,Tan,5GAKRBKDSEJ171369,13073.0,11210.0,0.0,0.0,199.0,864.0,13073.0,800.0,12273.0,13073.0,0.0,1/23/25,,0.0
21,2,01-009-25,2020,Chevrolet,SILVERADO 1500,B,1GCRYDED6LZ200190,18465.0,15725.0,0.0,0.0,199.0,2313.0,18465.0,228.0,18237.0,18465.0,0.0,1/23/25,DEALERS AUTO AUCTION,0.0
21,3,01-093-25,2020,Chevrolet,SILVERADO 1500,G,1GCUYEED0LZ181569,32765.0,28865.0,0.0,0.0,199.0,1254.0,32765.0,2447.0,30318.0,32765.0,0.0,1/23/25,DEALERS AUTO AUCTION,0.0
21,4,01-108-25,2019,Chevrolet,SILVERADO 1500,S,3GCUYDED6KG283340,25665.0,19480.0,0.0,0.0,199.0,931.0,25665.0,5055.0,20610.0,25665.0,0.0,1/23/25,DEALERS AUTO AUCTION,0.0
21,5,12-162-24,2020,Chevrolet,MALIBU,Gray,1G1ZB5ST8LF050466,9190.0,7240.0,0.0,0.0,199.0,1768.0,9190.0,-17.0,9207.0,9190.0,0.0,1/23/25,,0.0
21,6,12-047-24,2020,Chevrolet,COLORADO,White,1GCHSCEA9L1151546,13565.0,11225.0,0.0,0.0,199.0,1799.0,13565.0,342.0,13223.0,13565.0,0.0,1/23/25,DEALERS AUTO AUCTION,0.0
22,1,01-126-25,2020,Chevrolet,SILVERADO 1500,S,3GCUYDED7LG405267,26965.0,23185.0,0.0,0.0,199.0,1416.0,26965.0,2165.0,24800.0,26965.0,0.0,1/23/25,DEALERS AUTO AUCTION,0.0
